id,name,kind,out_degree,in_degree
Gene::100509091,LOC100509091,Gene,0,0
Gene::100509620,LOC100509620,Gene,0,0
Gene::10051,SMC4,Gene,26,310
Gene::100510707,TBC1D3J,Gene,0,0
Gene::10052,GJC1,Gene,24,23
Gene::100526664,LY75-CD302,Gene,2,4
Gene::100526693,ARPC4-TTLL3,Gene,0,1
Gene::100526694,MSANTD3-TMEFF1,Gene,0,0
Gene::100526737,RBM14-RBM4,Gene,0,1
Gene::100526739,APITD1-CORT,Gene,4,5
Gene::100526740,ATP5J2-PTCD1,Gene,0,1
Gene::100526761,CCDC169-SOHLH2,Gene,0,1
Gene::100526767,RNF103-CHMP3,Gene,0,8
Gene::100526772,TMEM110-MUSTN1,Gene,0,0
Gene::100526773,EPPIN-WFDC6,Gene,2,0
Gene::100526783,C15orf38-AP3S2,Gene,0,2
Gene::100526794,NT5C1B-RDH14,Gene,0,1
Gene::100526832,PHOSPHO2-KLHL23,Gene,0,0
Gene::100526835,FPGT-TNNI3K,Gene,0,4
Gene::100526842,RPL17-C18orf32,Gene,0,4
Gene::100527943,TGIF2-C20orf24,Gene,0,0
Gene::100527949,GIMAP1-GIMAP5,Gene,2,0
Gene::100527963,PMF1-BGLAP,Gene,9,0
Gene::100527978,TMEM56-RWDD3,Gene,0,0
Gene::100528017,SAA2-SAA4,Gene,3,1
Gene::100528020,FAM187A,Gene,0,1
Gene::100528021,ST20-MTHFS,Gene,0,0
Gene::100528030,POC1B-GALNT4,Gene,0,0
Gene::100528032,KLRC4-KLRK1,Gene,0,9
Gene::100528062,ARMCX5-GPRASP2,Gene,4,21
Gene::100528064,NEDD8-MDP1,Gene,0,1
Gene::100529063,BCL2L2-PABPN1,Gene,1,7
Gene::100529097,RPL36A-HNRNPH2,Gene,3,1
Gene::100529141,LGTN,Gene,0,0
Gene::100529144,CORO7-PAM16,Gene,0,8
Gene::100529215,ZNF559-ZNF177,Gene,0,2
Gene::100529239,RPS10-NUDT3,Gene,0,1
Gene::100529240,ZNF816-ZNF321P,Gene,0,0
Gene::100529241,HSPE1-MOB4,Gene,11,1
Gene::100529251,CKLF-CMTM1,Gene,0,2
Gene::100529257,SYNJ2BP-COX16,Gene,0,1
Gene::100529261,CHURC1-FNTB,Gene,0,1
Gene::10053,AP1M2,Gene,10,28
Gene::100532726,NDUFC2-KCTD14,Gene,1,0
Gene::100532727,DDX11L12,Gene,0,0
Gene::100532731,COMMD3-BMI1,Gene,1,19
Gene::100532736,MINOS1-NBL1,Gene,0,0
Gene::100533105,C8orf44-SGK3,Gene,0,7
Gene::100533106,ZHX1-C8orf76,Gene,0,1
Gene::100533177,KRTAP29-1,Gene,0,0
Gene::100533178,PRORY,Gene,0,0
Gene::100533181,FXYD6-FXYD2,Gene,0,9
Gene::100533183,ZNF664-FAM101A,Gene,0,0
Gene::100533467,BIVM-ERCC5,Gene,0,5
Gene::100533496,TVP23C-CDRT4,Gene,0,1
Gene::100533952,RBAK-RBAKDN,Gene,0,1
Gene::100533997,MAGEA10-MAGEA5,Gene,0,0
Gene::100534012,TNFAIP8L2-SCNM1,Gene,0,0
Gene::100534592,URGCP-MRPS24,Gene,0,0
Gene::100534599,ISY1-RAB43,Gene,1,0
Gene::10054,UBA2,Gene,4,34
Gene::10055,SAE1,Gene,2,30
Gene::10056,FARSB,Gene,10,69
Gene::10057,ABCC5,Gene,92,600
Gene::10058,ABCB6,Gene,162,96
Gene::10059,DNM1L,Gene,36,431
Gene::1006,CDH8,Gene,1,3
Gene::10060,ABCC9,Gene,0,12
Gene::10061,ABCF2,Gene,31,8
Gene::10062,NR1H3,Gene,22,34
Gene::10063,COX17,Gene,7,39
Gene::100631383,FAM47E-STBD1,Gene,0,1
Gene::100652748,TIMM23B,Gene,0,1
Gene::100652758,LOC100652758,Gene,0,0
Gene::100652775,HP11026,Gene,0,0
Gene::100652777,LOC100652777,Gene,0,0
Gene::100652807,LOC100652807,Gene,0,0
Gene::100652824,KIAA2012,Gene,1,11
Gene::100652833,LOC100652833,Gene,0,0
Gene::100652871,LOC100652871,Gene,0,0
Gene::100652894,LOC100652894,Gene,0,0
Gene::100652901,LOC100652901,Gene,0,0
Gene::100653049,LOC100653049,Gene,0,0
Gene::100653061,LOC100653061,Gene,0,0
Gene::100653133,LOC100653133,Gene,0,0
Gene::100653515,CEP295NL,Gene,0,0
Gene::10066,SCAMP2,Gene,3,15
Gene::10067,SCAMP3,Gene,4,14
Gene::10068,IL18BP,Gene,1,3
Gene::10069,RWDD2B,Gene,6,32
Gene::1007,CDH9,Gene,5,6
Gene::10071,MUC12,Gene,0,5
Gene::10072,DPP3,Gene,2,13
Gene::10073,SNUPN,Gene,4,34
Gene::10075,HUWE1,Gene,40,44
Gene::10076,PTPRU,Gene,7,176
Gene::10077,TSPAN32,Gene,2,9
Gene::10078,TSSC4,Gene,43,38
Gene::10079,ATP9A,Gene,1,14
Gene::1008,CDH10,Gene,4,4
Gene::10081,PDCD7,Gene,7,20
Gene::10082,GPC6,Gene,0,0
Gene::100820829,MYZAP,Gene,0,17
Gene::10083,USH1C,Gene,5,9
Gene::10084,PQBP1,Gene,54,17
Gene::10085,EDIL3,Gene,0,7
Gene::10086,HHLA1,Gene,1,0
Gene::100861412,FSBP,Gene,2,5
Gene::100861437,NARR,Gene,0,0
Gene::100861519,GDNF-AS1,Gene,0,0
Gene::100861540,CYP3A7-CYP3A51P,Gene,0,111
Gene::100862671,TMEM265,Gene,0,0
Gene::100862847,USP17L,Gene,0,0
Gene::10087,COL4A3BP,Gene,8,28
Gene::100873985,MED14OS,Gene,0,0
Gene::100885848,PTGES3L,Gene,0,0
Gene::100885850,PTGES3L-AARSD1,Gene,2,2
Gene::100887824,DDX11L11,Gene,0,0
Gene::10089,KCNK7,Gene,4,29
Gene::1009,CDH11,Gene,59,3
Gene::10090,UST,Gene,1,4
Gene::100913187,APOBEC3A_B,Gene,0,1
Gene::10092,ARPC5,Gene,28,32
Gene::10093,ARPC4,Gene,42,10
Gene::10094,ARPC3,Gene,47,30
Gene::10095,ARPC1B,Gene,22,60
Gene::10096,ACTR3,Gene,47,32
Gene::10097,ACTR2,Gene,38,29
Gene::10098,TSPAN5,Gene,2,6
Gene::10099,TSPAN3,Gene,41,132
Gene::100996273,LOC100996273,Gene,0,0
Gene::100996274,LOC100996274,Gene,0,0
Gene::100996318,LOC100996318,Gene,0,0
Gene::100996331,POTEB,Gene,0,1
Gene::100996335,LOC100996335,Gene,0,0
Gene::100996337,LOC100996337,Gene,0,0
Gene::100996365,LOC100996365,Gene,0,0
Gene::100996379,LOC100996379,Gene,0,0
Gene::100996401,LOC100996401,Gene,0,0
Gene::100996413,LOC100996413,Gene,0,0
Gene::100996414,LOC100996414,Gene,0,0
Gene::100996415,LOC100996415,Gene,0,0
Gene::100996420,DNM1P50,Gene,0,0
Gene::100996442,LOC100996442,Gene,0,0
Gene::100996461,LOC100996461,Gene,0,0
Gene::100996485,C5orf66,Gene,0,1
Gene::100996556,CA15P3,Gene,0,0
Gene::100996571,CYYR1-AS1,Gene,0,0
Gene::100996573,LOC100996573,Gene,0,0
Gene::100996574,LOC100996574,Gene,0,0
Gene::100996598,LOC100996598,Gene,0,0
Gene::100996631,TCP11X1,Gene,0,0
Gene::100996634,LOC100996634,Gene,13,4
Gene::100996637,LOC100996637,Gene,0,0
Gene::100996643,LOC100996643,Gene,0,0
Gene::100996648,TCP11X2,Gene,0,0
Gene::100996664,LOC100996664,Gene,0,0
Gene::100996693,LOC100996693,Gene,0,0
Gene::100996701,LOC100996701,Gene,0,0
Gene::100996709,LOC100996709,Gene,0,0
Gene::100996713,LOC100996713,Gene,0,0
Gene::100996720,LOC100996720,Gene,0,0
Gene::100996721,LOC100996721,Gene,0,0
Gene::100996724,LOC100996724,Gene,0,0
Gene::100996738,HERC2P11,Gene,0,0
Gene::100996746,SPDYE11,Gene,0,0
Gene::100996747,LOC100996747,Gene,0,0
Gene::100996750,LOC100996750,Gene,0,0
Gene::100996758,CH17-360D5.1,Gene,0,0
Gene::100996761,LOC100996761,Gene,0,0
Gene::100996763,LOC100996763,Gene,0,0
Gene::100996792,LOC100996792,Gene,0,0
Gene::100996813,LOC100996813,Gene,0,0
Gene::100996928,C7orf55-LUC7L2,Gene,0,0
Gene::100996939,PYURF,Gene,0,0
Gene::101,ADAM8,Gene,7,13
Gene::1010,CDH12,Gene,2,2
Gene::10100,TSPAN2,Gene,1,2
Gene::10101,NUBP2,Gene,8,21
Gene::10102,TSFM,Gene,1,21
Gene::10103,TSPAN1,Gene,0,15
Gene::10105,PPIF,Gene,28,23
Gene::101059906,LOC101059906,Gene,0,0
Gene::101059914,LOC101059914,Gene,0,0
Gene::101059915,LOC101059915,Gene,0,0
Gene::101059918,GOLGA8R,Gene,0,0
Gene::101059935,LOC101059935,Gene,0,0
Gene::101059938,NPIPA7,Gene,0,0
Gene::101059953,NPIPA8,Gene,0,0
Gene::10106,CTDSP2,Gene,2,12
Gene::101060017,LOC101060017,Gene,0,0
Gene::101060022,LOC101060022,Gene,0,0
Gene::101060024,LOC101060024,Gene,0,0
Gene::101060026,LOC101060026,Gene,0,0
Gene::101060160,DDTP1,Gene,0,0
Gene::101060171,ARMC4P1,Gene,0,0
Gene::101060179,LOC101060179,Gene,0,0
Gene::101060181,LOC101060181,Gene,0,0
Gene::101060200,ZNF891,Gene,0,0
Gene::101060211,CT45A7,Gene,0,0
Gene::101060226,NBPF19,Gene,0,0
Gene::101060233,LOC101060233,Gene,0,0
Gene::101060254,LOC101060254,Gene,0,0
Gene::101060256,LOC101060256,Gene,0,0
Gene::101060275,LOC101060275,Gene,0,0
Gene::101060301,HNRNPCL4,Gene,0,0
Gene::101060321,LOC101060321,Gene,0,0
Gene::101060328,LOC101060328,Gene,0,0
Gene::101060341,LOC101060341,Gene,0,0
Gene::101060351,TBC1D3K,Gene,0,0
Gene::101060376,TBC1D3L,Gene,0,0
Gene::101060386,LOC101060386,Gene,0,0
Gene::101060389,LOC101060389,Gene,0,0
Gene::101060391,LOC101060391,Gene,0,0
Gene::101060399,LOC101060399,Gene,0,0
Gene::101060400,LOC101060400,Gene,0,0
Gene::101060405,LOC101060405,Gene,0,0
Gene::101060442,LOC101060442,Gene,0,0
Gene::101060443,LOC101060443,Gene,0,0
Gene::101060445,LOC101060445,Gene,0,0
Gene::101060458,LOC101060458,Gene,0,0
Gene::101060521,LOC101060521,Gene,0,0
Gene::101060569,LOC101060569,Gene,0,0
Gene::101060580,LOC101060580,Gene,0,0
Gene::101060581,LOC101060581,Gene,0,0
Gene::101060588,LOC101060588,Gene,0,0
Gene::101060596,LOC101060596,Gene,0,0
Gene::101060604,LOC101060604,Gene,0,0
Gene::101060684,NBPF26,Gene,0,0
Gene::101060689,LOC101060689,Gene,0,0
Gene::101060696,LOC101060696,Gene,0,0
Gene::101060825,LOC101060825,Gene,0,0
Gene::10107,TRIM10,Gene,11,13
Gene::10109,ARPC2,Gene,49,20
Gene::10110,SGK2,Gene,3,4
Gene::10111,RAD50,Gene,82,54
Gene::10112,KIF20A,Gene,47,482
Gene::10113,PREB,Gene,147,13
Gene::10114,HIPK3,Gene,32,43
Gene::10116,FEM1B,Gene,14,38
Gene::10117,ENAM,Gene,2,0
Gene::101180976,IFNL4,Gene,0,0
Gene::1012,CDH13,Gene,6,7
Gene::10120,ACTR1B,Gene,1,34
Gene::10121,ACTR1A,Gene,5,12
Gene::10123,ARL4C,Gene,33,157
Gene::101234261,LSINCT5,Gene,0,0
Gene::10124,ARL4A,Gene,30,13
Gene::101241878,USP17L23,Gene,0,0
Gene::101243544,ERCC6-PGBD3,Gene,0,0
Gene::10125,RASGRP1,Gene,45,13
Gene::10126,DNAL4,Gene,6,36
Gene::10127,ZNF263,Gene,186,26
Gene::10128,LRPPRC,Gene,49,117
Gene::10129,FRY,Gene,0,4
Gene::1013,CDH15,Gene,8,8
Gene::10130,PDIA6,Gene,9,34
Gene::10131,TRAP1,Gene,55,230
Gene::10133,OPTN,Gene,28,68
Gene::10134,BCAP31,Gene,10,43
Gene::10135,NAMPT,Gene,37,34
Gene::10136,CELA3A,Gene,1,0
Gene::101362076,GVQW1,Gene,0,0
Gene::10137,RBM12,Gene,3,23
Gene::10138,YAF2,Gene,127,18
Gene::10139,ARFRP1,Gene,35,13
Gene::1014,CDH16,Gene,8,14
Gene::10140,TOB1,Gene,15,35
Gene::10142,AKAP9,Gene,109,69
Gene::10143,CLEC3A,Gene,0,0
Gene::10144,FAM13A,Gene,5,11
Gene::10146,G3BP1,Gene,136,229
Gene::10147,SUGP2,Gene,8,24
Gene::10148,EBI3,Gene,1,10
Gene::10149,ADGRG2,Gene,59,3
Gene::1015,CDH17,Gene,3,8
Gene::10150,MBNL2,Gene,32,26
Gene::10152,ABI2,Gene,29,41
Gene::10153,CEBPZ,Gene,87,143
Gene::10154,PLXNC1,Gene,3,10
Gene::10155,TRIM28,Gene,38,141
Gene::10156,RASA4,Gene,3,4
Gene::10157,AASS,Gene,0,11
Gene::10158,PDZK1IP1,Gene,2,14
Gene::10159,ATP6AP2,Gene,7,14
Gene::1016,CDH18,Gene,3,5
Gene::10160,FARP1,Gene,0,8
Gene::10161,LPAR6,Gene,19,1
Gene::10162,LPCAT3,Gene,0,13
Gene::10163,WASF2,Gene,8,111
Gene::10164,CHST4,Gene,1,5
Gene::10165,SLC25A13,Gene,59,169
Gene::10166,SLC25A15,Gene,37,43
Gene::10168,ZNF197,Gene,170,159
Gene::10169,SERF2,Gene,86,27
Gene::1017,CDK2,Gene,668,89
Gene::10170,DHRS9,Gene,0,3
Gene::10171,RCL1,Gene,2,10
Gene::10172,ZNF256,Gene,9,2
Gene::10174,SORBS3,Gene,56,51
Gene::10175,CNIH1,Gene,6,27
Gene::10178,TENM1,Gene,9,2
Gene::10179,RBM7,Gene,10,16
Gene::1018,CDK3,Gene,36,5
Gene::10180,RBM6,Gene,22,146
Gene::10181,RBM5,Gene,10,20
Gene::10184,LHFPL2,Gene,0,13
Gene::10186,LHFP,Gene,2,13
Gene::10188,TNK2,Gene,27,45
Gene::10189,ALYREF,Gene,26,37
Gene::1019,CDK4,Gene,300,448
Gene::10190,TXNDC9,Gene,30,543
Gene::101926982,LOC101926982,Gene,0,0
Gene::101927016,LOC101927016,Gene,0,0
Gene::101927029,LOC101927029,Gene,0,0
Gene::101927147,LOC101927147,Gene,0,0
Gene::101927160,LOC101927160,Gene,0,0
Gene::101927216,LOC101927216,Gene,0,0
Gene::101927245,LOC101927245,Gene,0,0
Gene::101927250,LOC101927250,Gene,0,0
Gene::101927254,LOC101927254,Gene,0,0
Gene::101927260,LOC101927260,Gene,0,0
Gene::101927262,LOC101927262,Gene,0,0
Gene::101927322,LOC101927322,Gene,0,0
Gene::101927345,LOC101927345,Gene,0,0
Gene::101927353,LOC101927353,Gene,0,0
Gene::101927375,LOC101927375,Gene,0,0
Gene::101927376,LOC101927376,Gene,0,0
Gene::101927401,LOC101927401,Gene,0,0
Gene::101927402,LOC101927402,Gene,0,0
Gene::101927403,LOC101927403,Gene,0,0
Gene::101927420,LOC101927420,Gene,0,0
Gene::101927423,PANO1,Gene,0,0
Gene::101927435,LOC101927435,Gene,0,0
Gene::101927469,LOC101927469,Gene,0,0
Gene::101927503,LOC101927503,Gene,0,0
Gene::101927506,LOC101927506,Gene,0,0
Gene::101927509,LOC101927509,Gene,0,0
Gene::101927546,ANO7P1,Gene,0,0
Gene::101927562,LOC101927562,Gene,0,0
Gene::101927572,LOC101927572,Gene,0,0
Gene::101927579,LOC101927579,Gene,0,0
Gene::101927581,CCDC182,Gene,0,0
Gene::101927601,GOLGA6L19,Gene,0,0
Gene::101927628,LOC101927628,Gene,0,0
Gene::101927655,ZASP,Gene,0,0
Gene::101927681,LOC101927681,Gene,0,0
Gene::101927685,LOC101927685,Gene,0,0
Gene::101927751,LOC101927751,Gene,0,0
Gene::101927763,LOC101927763,Gene,0,0
Gene::101927764,LOC101927764,Gene,0,0
Gene::101927767,LOC101927767,Gene,0,0
Gene::101927789,LOC101927789,Gene,0,0
Gene::101927824,LOC101927824,Gene,0,0
Gene::101927844,LOC101927844,Gene,0,0
Gene::101927853,LOC101927853,Gene,0,0
Gene::101927855,LOC101927855,Gene,0,0
Gene::101927859,LOC101927859,Gene,0,0
Gene::101927955,LOC101927955,Gene,0,0
Gene::101927989,LOC101927989,Gene,0,0
Gene::101927998,LOC101927998,Gene,0,0
Gene::101928021,LOC101928021,Gene,0,0
Gene::101928039,LOC101928039,Gene,0,0
Gene::101928042,LOC101928042,Gene,0,0
Gene::101928058,LOC101928058,Gene,0,0
Gene::101928093,LOC101928093,Gene,0,0
Gene::101928108,LOC101928108,Gene,0,0
Gene::101928120,LOC101928120,Gene,0,0
Gene::101928147,C21orf140,Gene,0,0
Gene::101928193,LOC101928193,Gene,0,0
Gene::101928195,LOC101928195,Gene,0,0
Gene::101928208,LOC101928208,Gene,0,0
Gene::101928242,LOC101928242,Gene,0,0
Gene::101928268,LOC101928268,Gene,0,0
Gene::101928291,LOC101928291,Gene,0,0
Gene::101928318,LOC101928318,Gene,0,0
Gene::101928343,LOC101928343,Gene,0,0
Gene::101928344,LOC101928344,Gene,0,0
Gene::101928422,LOC101928422,Gene,0,0
Gene::101928433,LOC101928433,Gene,0,0
Gene::101928436,LOC101928436,Gene,0,0
Gene::101928448,C5orf67,Gene,0,0
Gene::101928451,LOC101928451,Gene,0,0
Gene::101928468,LOC101928468,Gene,0,0
Gene::101928481,LOC101928481,Gene,0,0
Gene::101928499,LOC101928499,Gene,0,0
Gene::101928527,PIGBOS1,Gene,0,0
Gene::101928548,LOC101928548,Gene,0,0
Gene::101928552,LOC101928552,Gene,0,0
Gene::101928566,TBC1D3P6,Gene,0,0
Gene::101928587,LOC101928587,Gene,0,0
Gene::101928589,LOC101928589,Gene,0,0
Gene::101928592,LOC101928592,Gene,0,0
Gene::101928596,LOC101928596,Gene,0,0
Gene::101928601,MEI4,Gene,0,0
Gene::101928603,C6orf229,Gene,0,0
Gene::101928621,LOC101928621,Gene,0,0
Gene::101928631,LOC101928631,Gene,0,0
Gene::101928635,LOC101928635,Gene,0,0
Gene::101928638,PRR31,Gene,0,0
Gene::101928675,LOC101928675,Gene,0,0
Gene::101928722,LOC101928722,Gene,0,0
Gene::101928726,LOC101928726,Gene,0,0
Gene::101928728,LOC101928728,Gene,0,0
Gene::101928764,LOC101928764,Gene,0,0
Gene::101928793,LOC101928793,Gene,0,0
Gene::101928841,LOC101928841,Gene,0,0
Gene::101928868,LOC101928868,Gene,0,0
Gene::101928870,LOC101928870,Gene,0,0
Gene::101928879,LOC101928879,Gene,0,0
Gene::101928892,LOC101928892,Gene,0,0
Gene::101928917,LOC101928917,Gene,0,0
Gene::101928947,LOC101928947,Gene,0,0
Gene::101928948,LOC101928948,Gene,0,0
Gene::101928991,LOC101928991,Gene,0,0
Gene::101928998,LOC101928998,Gene,0,0
Gene::101929008,LOC101929008,Gene,0,0
Gene::101929060,LOC101929060,Gene,0,0
Gene::101929087,LOC101929087,Gene,0,0
Gene::101929097,LOC101929097,Gene,0,0
Gene::101929141,LOC101929141,Gene,0,0
Gene::101929163,LOC101929163,Gene,0,0
Gene::101929185,LOC101929185,Gene,0,0
Gene::101929206,LOC101929206,Gene,0,0
Gene::101929211,LOC101929211,Gene,0,0
Gene::101929256,LOC101929256,Gene,0,0
Gene::101929301,LOC101929301,Gene,0,0
Gene::101929304,LOC101929304,Gene,0,0
Gene::101929322,LOC101929322,Gene,0,0
Gene::101929355,LOC101929355,Gene,0,0
Gene::101929372,LOC101929372,Gene,0,0
Gene::101929373,LOC101929373,Gene,0,0
Gene::101929400,LOC101929400,Gene,0,0
Gene::101929469,LOC101929469,Gene,0,0
Gene::101929479,LOC101929479,Gene,0,0
Gene::101929490,LOC101929490,Gene,0,0
Gene::101929519,LOC101929519,Gene,0,0
Gene::101929530,LOC101929530,Gene,0,0
Gene::101929536,LOC101929536,Gene,0,0
Gene::101929552,LOC101929552,Gene,0,0
Gene::101929578,LOC101929578,Gene,0,0
Gene::101929583,LOC101929583,Gene,0,0
Gene::101929599,LOC101929599,Gene,0,0
Gene::101929601,LOC101929601,Gene,0,0
Gene::101929605,LOC101929605,Gene,0,0
Gene::101929627,LOC101929627,Gene,0,0
Gene::101929692,LOC101929692,Gene,0,0
Gene::101929728,LOC101929728,Gene,0,0
Gene::101929747,LOC101929747,Gene,0,0
Gene::101929748,LOC101929748,Gene,0,0
Gene::101929766,LOC101929766,Gene,0,0
Gene::101929773,LOC101929773,Gene,0,0
Gene::101929796,LOC101929796,Gene,0,0
Gene::101929798,LOC101929798,Gene,0,0
Gene::101929805,LOC101929805,Gene,0,0
Gene::101929806,LOC101929806,Gene,0,0
Gene::101929815,LOC101929815,Gene,0,0
Gene::101929818,LOC101929818,Gene,0,0
Gene::101929839,LOC101929839,Gene,0,0
Gene::101929870,LOC101929870,Gene,0,0
Gene::101929876,LOC101929876,Gene,0,0
Gene::101929895,LOC101929895,Gene,0,0
Gene::101929901,LOC101929901,Gene,0,0
Gene::101929924,LOC101929924,Gene,0,0
Gene::101929926,LOC101929926,Gene,0,0
Gene::101929927,LOC101929927,Gene,0,0
Gene::101929941,LOC101929941,Gene,0,0
Gene::101929950,LOC101929950,Gene,0,0
Gene::101929959,LOC101929959,Gene,0,0
Gene::101929970,LOC101929970,Gene,0,0
Gene::101929983,LOC101929983,Gene,0,0
Gene::101929989,LOC101929989,Gene,0,0
Gene::101929991,LOC101929991,Gene,0,0
Gene::101929998,LOC101929998,Gene,0,0
Gene::10193,RNF41,Gene,17,26
Gene::101930006,LOC101930006,Gene,0,0
Gene::101930013,LOC101930013,Gene,0,0
Gene::101930023,LOC101930023,Gene,0,0
Gene::101930027,LOC101930027,Gene,0,0
Gene::101930032,LOC101930032,Gene,0,0
Gene::101930047,LOC101930047,Gene,0,0
Gene::101930049,LOC101930049,Gene,0,0
Gene::101930075,LOC101930075,Gene,0,0
Gene::101930085,LOC101930085,Gene,0,0
Gene::101930111,LOC101930111,Gene,0,0
Gene::101930115,LOC101930115,Gene,0,0
Gene::101930119,LOC101930119,Gene,0,0
Gene::101930123,LOC101930123,Gene,0,0
Gene::101930125,LOC101930125,Gene,0,0
Gene::101930145,LOC101930145,Gene,0,0
Gene::101930165,LOC101930165,Gene,0,0
Gene::101930168,LOC101930168,Gene,0,0
Gene::101930169,LOC101930169,Gene,0,0
Gene::101930171,LOC101930171,Gene,0,0
Gene::101930332,LOC101930332,Gene,0,0
Gene::10194,TSHZ1,Gene,6,14
Gene::10195,ALG3,Gene,2,22
Gene::10196,PRMT3,Gene,14,14
Gene::10197,PSME3,Gene,28,47
Gene::10198,MPHOSPH9,Gene,19,15
Gene::10199,MPHOSPH10,Gene,6,25
Gene::102,ADAM10,Gene,51,176
Gene::1020,CDK5,Gene,110,49
Gene::10200,MPHOSPH6,Gene,13,23
Gene::10201,NME6,Gene,28,4
Gene::10202,DHRS2,Gene,85,123
Gene::10203,CALCRL,Gene,4,8
Gene::10204,NUTF2,Gene,8,29
Gene::10205,MPZL2,Gene,1,6
Gene::10206,TRIM13,Gene,201,180
Gene::10207,INADL,Gene,12,32
Gene::10208,USPL1,Gene,3,22
Gene::10209,EIF1,Gene,5,22
Gene::1021,CDK6,Gene,254,536
Gene::10210,TOPORS,Gene,8,29
Gene::10211,FLOT1,Gene,15,27
Gene::10212,DDX39A,Gene,38,115
Gene::10213,PSMD14,Gene,14,77
Gene::10214,SSX3,Gene,30,3
Gene::10215,OLIG2,Gene,16,16
Gene::102157402,AK6,Gene,1,1
Gene::10216,PRG4,Gene,0,1
Gene::10217,CTDSPL,Gene,2,21
Gene::10218,ANGPTL7,Gene,0,3
Gene::10219,KLRG1,Gene,3,2
Gene::1022,CDK7,Gene,75,267
Gene::10220,GDF11,Gene,8,19
Gene::10221,TRIB1,Gene,61,176
Gene::10223,GPA33,Gene,0,3
Gene::10224,ZNF443,Gene,0,5
Gene::10225,CD96,Gene,12,6
Gene::10226,PLIN3,Gene,5,17
Gene::10227,MFSD10,Gene,29,115
Gene::10228,STX6,Gene,11,41
Gene::102288414,C11orf98,Gene,0,1
Gene::10229,COQ7,Gene,0,4
Gene::10231,RCAN2,Gene,0,6
Gene::10232,MSLN,Gene,2,7
Gene::10233,LRRC23,Gene,0,1
Gene::10234,LRRC17,Gene,0,2
Gene::10235,RASGRP2,Gene,24,8
Gene::10236,HNRNPR,Gene,7,57
Gene::10237,SLC35B1,Gene,96,428
Gene::10238,DCAF7,Gene,5,17
Gene::10239,AP3S2,Gene,3,9
Gene::1024,CDK8,Gene,172,17
Gene::10240,MRPS31,Gene,5,13
Gene::10241,CALCOCO2,Gene,126,72
Gene::10242,KCNMB2,Gene,0,4
Gene::10243,GPHN,Gene,10,21
Gene::10244,RABEPK,Gene,6,23
Gene::10245,TIMM17B,Gene,53,221
Gene::10246,SLC17A2,Gene,18,7
Gene::10247,HRSP12,Gene,111,17
Gene::10248,POP7,Gene,11,26
Gene::10249,GLYAT,Gene,5,6
Gene::1025,CDK9,Gene,103,24
Gene::10250,SRRM1,Gene,99,28
Gene::10251,SPRY3,Gene,101,15
Gene::10252,SPRY1,Gene,67,23
Gene::10253,SPRY2,Gene,151,77
Gene::10254,STAM2,Gene,132,86
Gene::10256,CNKSR1,Gene,6,17
Gene::10257,ABCC4,Gene,10,37
Gene::1026,CDKN1A,Gene,467,402
Gene::10260,DENND4A,Gene,5,21
Gene::10261,IGSF6,Gene,1,8
Gene::10262,SF3B4,Gene,32,76
Gene::10263,CDK2AP2,Gene,8,44
Gene::10265,IRX5,Gene,1,131
Gene::10266,RAMP2,Gene,3,8
Gene::10267,RAMP1,Gene,49,12
Gene::10268,RAMP3,Gene,5,15
Gene::10269,ZMPSTE24,Gene,28,26
Gene::1027,CDKN1B,Gene,278,132
Gene::10270,AKAP8,Gene,81,33
Gene::10272,FSTL3,Gene,4,38
Gene::102723316,LOC102723316,Gene,0,0
Gene::102723330,LOC102723330,Gene,0,0
Gene::102723360,LOC102723360,Gene,0,0
Gene::102723382,LOC102723382,Gene,0,0
Gene::102723383,LOC102723383,Gene,0,0
Gene::102723390,LOC102723390,Gene,0,0
Gene::102723415,LOC102723415,Gene,0,0
Gene::102723418,LOC102723418,Gene,0,0
Gene::102723422,LOC102723422,Gene,0,0
Gene::102723451,LOC102723451,Gene,0,0
Gene::102723456,LOC102723456,Gene,0,0
Gene::102723475,LOC102723475,Gene,0,0
Gene::102723502,LOC102723502,Gene,0,0
Gene::102723503,LOC102723503,Gene,0,0
Gene::102723532,LOC102723532,Gene,0,0
Gene::102723534,LOC102723534,Gene,0,0
Gene::102723547,CSAG2,Gene,0,0
Gene::102723553,LOC102723553,Gene,0,0
Gene::102723555,SPDYE16,Gene,0,0
Gene::102723566,LOC102723566,Gene,0,0
Gene::102723613,LOC102723613,Gene,0,0
Gene::102723623,LOC102723623,Gene,0,0
Gene::102723631,CT45A10,Gene,0,0
Gene::102723643,LOC102723643,Gene,0,0
Gene::102723655,LOC102723655,Gene,0,0
Gene::102723665,LOC102723665,Gene,0,0
Gene::102723680,CT45A9,Gene,0,0
Gene::102723713,LOC102723713,Gene,0,0
Gene::102723722,LOC102723722,Gene,0,0
Gene::102723727,LOC102723727,Gene,0,0
Gene::102723728,LOC102723728,Gene,0,0
Gene::102723730,LOC102723730,Gene,0,0
Gene::102723737,CT45A8,Gene,0,0
Gene::102723743,LOC102723743,Gene,0,0
Gene::102723750,LOC102723750,Gene,0,0
Gene::102723780,LOC102723780,Gene,0,0
Gene::102723796,LOC102723796,Gene,0,0
Gene::102723805,LOC102723805,Gene,0,0
Gene::102723822,LOC102723822,Gene,0,0
